transaction_id,date,customer_id,product_id,store_id,quantity,unit_price,promotion_applied,revenue
T101401,2024-09-07,C6113,P1029,S110,1,32.02,1,28.82
T101402,2024-05-22,C6927,P1007,S110,2,250.56,0,501.12
T101403,2024-09-26,C5511,P1023,S102,1,180.16,0,180.16
T101404,2024-01-01,C5974,P1006,S111,2,6.02,0,12.04
T101405,2024-03-27,C5773,P1042,S104,2,71.2,0,142.4
T101406,2024-07-30,C5873,P1055,S112,1,2.49,0,2.49
T101407,2024-02-28,C6496,P1034,S108,2,172.77,0,345.54
T101408,2024-06-22,C5054,P1075,S112,1,27.06,0,27.06
T101409,2024-04-19,C5310,P1009,S112,2,118.85,0,237.7
T101410,2024-09-16,C5416,P1014,S111,1,140.0,0,140.0
T101411,2024-12-23,C5493,P1045,S112,2,20.96,0,41.92
T101412,2024-11-24,C6782,P1004,S111,1,28.22,0,28.22
T101413,2024-08-01,C5118,P1080,S106,2,420.42,0,840.84
T101414,2024-02-23,C6820,P1031,S110,1,52.15,0,52.15
T101415,2024-05-05,C5091,P1001,S112,1,183.09,0,183.09
T101416,2024-08-27,C6401,P1019,S107,1,157.28,0,157.28
T101417,2024-08-31,C6587,P1045,S106,1,20.96,0,20.96
T101418,2024-07-15,C5756,P1060,S109,1,29.52,0,29.52
T101419,2024-12-18,C5415,P1002,S110,1,191.81,0,191.81
T101420,2024-09-25,C6492,P1044,S104,1,33.2,0,33.2
T101421,2024-01-19,C5765,P1035,S108,1,216.25,0,216.25
T101422,2024-12-15,C6130,P1004,S111,1,28.22,0,28.22
T101423,2024-03-16,C6316,P1062,S102,1,258.92,0,258.92
T101424,2024-10-18,C5613,P1073,S108,3,344.68,0,1034.04
T101425,2024-03-11,C5759,P1011,S101,1,276.92,0,276.92
T101426,2024-08-21,C5812,P1033,S109,1,291.8,0,291.8
T101427,2024-03-11,C6632,P1067,S110,1,135.11,1,121.6
T101428,2024-06-17,C5294,P1083,S106,1,40.38,1,36.34
T101429,2024-05-03,C6751,P1018,S112,1,117.86,0,117.86
T101430,2024-12-01,C5283,P1003,S106,1,22.93,1,20.64
T101431,2024-04-25,C6786,P1011,S109,1,276.92,0,276.92
T101432,2024-02-15,C5622,P1096,S108,2,234.47,0,468.94
T101433,2024-09-16,C6663,P1099,S103,1,152.47,0,152.47
T101434,2024-02-06,C5485,P1031,S110,1,52.15,0,52.15
T101435,2024-08-07,C5893,P1057,S102,1,151.94,0,151.94
T101436,2024-10-22,C5503,P1055,S110,1,2.49,0,2.49
T101437,2024-08-09,C6715,P1093,S105,2,9.54,0,19.08
T101438,2024-08-06,C6385,P1066,S107,2,169.16,0,338.32
T101439,2024-03-28,C5624,P1086,S104,2,20.4,0,40.8
T101440,2024-02-08,C5632,P1019,S108,1,157.28,1,141.55
T101441,2024-08-28,C6499,P1040,S105,1,282.49,1,254.24
T101442,2024-03-16,C5063,P1038,S108,1,25.2,0,25.2
T101443,2024-06-14,C5000,P1012,S106,1,190.29,1,171.26
T101444,2024-10-25,C5619,P1032,S108,2,133.65,0,267.3
T101445,2024-06-25,C6525,P1007,S112,1,250.56,0,250.56
T101446,2024-02-01,C6379,P1098,S112,2,176.7,0,353.4
T101447,2024-04-13,C5860,P1078,S106,1,102.27,0,102.27
T101448,2024-07-31,C5940,P1015,S110,1,15.36,0,15.36
T101449,2024-03-22,C5444,P1081,S110,2,268.18,0,536.36
T101450,2024-10-07,C6270,P1045,S106,1,20.96,0,20.96
T101451,2024-12-05,C5135,P1072,S102,1,259.15,0,259.15
T101452,2024-04-24,C6353,P1059,S106,1,596.16,0,596.16
T101453,2024-11-15,C5900,P1069,S111,1,196.61,0,196.61
T101454,2024-10-24,C6323,P1045,S103,1,20.96,0,20.96
T101455,2024-10-16,C6059,P1012,S112,1,190.29,0,190.29
T101456,2024-01-31,C6437,P1040,S104,1,282.49,1,254.24
T101457,2024-08-27,C5349,P1072,S105,5,259.15,0,1295.75
T101458,2024-11-23,C5199,P1071,S106,1,17.19,0,17.19
T101459,2024-02-13,C5795,P1005,S105,1,6.32,0,6.32
T101460,2024-08-23,C6430,P1022,S111,1,122.72,0,122.72
T101461,2024-05-05,C5451,P1089,S105,1,28.27,0,28.27
T101462,2024-11-19,C5071,P1085,S101,1,321.0,0,321.0
T101463,2024-11-03,C6581,P1082,S106,2,15.76,0,31.52
T101464,2024-09-09,C6730,P1037,S110,2,285.77,0,571.54
T101465,2024-06-02,C5323,P1049,S101,1,74.15,0,74.15
T101466,2024-08-21,C6566,P1071,S110,2,17.19,0,34.38
T101467,2024-02-27,C6020,P1067,S111,2,135.11,1,243.2
T101468,2024-09-02,C6452,P1066,S103,1,169.16,0,169.16
T101469,2024-06-25,C5818,P1017,S108,1,10.04,0,10.04
T101470,2024-08-16,C5442,P1007,S106,1,250.56,0,250.56
T101471,2024-08-20,C5044,P1019,S107,1,157.28,1,141.55
T101472,2024-12-24,C6999,P1089,S103,1,28.27,1,25.44
T101473,2024-09-08,C6994,P1075,S111,2,27.06,0,54.12
T101474,2024-02-03,C6831,P1085,S107,1,321.0,0,321.0
T101475,2024-06-22,C5488,P1033,S107,1,291.8,0,291.8
T101476,2024-01-13,C6131,P1059,S107,2,596.16,0,1192.32
T101477,2024-08-29,C5371,P1040,S105,2,282.49,1,508.48
T101478,2024-09-20,C6256,P1015,S107,2,15.36,0,30.72
T101479,2024-08-21,C6568,P1076,S112,1,158.33,1,142.5
T101480,2024-09-26,C5723,P1075,S101,1,27.06,0,27.06
T101481,2024-08-20,C6752,P1095,S107,1,346.02,0,346.02
T101482,2024-08-13,C6726,P1046,S109,1,5.08,0,5.08
T101483,2024-03-04,C5706,P1033,S102,2,291.8,0,583.6
T101484,2024-11-13,C6150,P1011,S109,1,276.92,0,276.92
T101485,2024-06-10,C5532,P1034,S103,2,172.77,0,345.54
T101486,2024-04-25,C6658,P1091,S101,1,279.21,0,279.21
T101487,2024-05-09,C6490,P1095,S110,2,346.02,0,692.04
T101488,2024-09-01,C6835,P1012,S109,1,190.29,0,190.29
T101489,2024-11-12,C5861,P1041,S101,1,163.54,0,163.54
T101490,2024-06-06,C5699,P1015,S112,2,15.36,0,30.72
T101491,2024-03-17,C5194,P1007,S112,2,250.56,0,501.12
T101492,2024-09-06,C5725,P1008,S106,1,29.24,0,29.24
T101493,2024-08-27,C6237,P1046,S110,2,5.08,0,10.16
T101494,2024-04-12,C5410,P1099,S102,2,152.47,0,304.94
T101495,2024-08-19,C5656,P1035,S103,2,216.25,0,432.5
T101496,2024-10-22,C5128,P1070,S110,1,231.39,0,231.39
T101497,2024-12-06,C6200,P1033,S109,1,291.8,0,291.8
T101498,2024-11-05,C5231,P1079,S102,1,75.04,0,75.04
T101499,2024-12-30,C5985,P1046,S108,2,5.08,0,10.16
T101500,2024-07-25,C6923,P1083,S104,1,40.38,1,36.34
T101501,2024-08-25,C5741,P1055,S101,1,2.49,0,2.49
T101502,2024-11-21,C6337,P1037,S106,2,285.77,0,571.54
T101503,2024-09-21,C6064,P1082,S110,1,15.76,0,15.76
T101504,2024-06-30,C6880,P1090,S104,1,266.21,0,266.21
T101505,2024-03-15,C5484,P1022,S110,1,122.72,0,122.72
T101506,2024-06-11,C6673,P1024,S111,1,16.74,0,16.74
T101507,2024-05-09,C6702,P1052,S110,1,8.16,0,8.16
T101508,2024-12-26,C6293,P1048,S104,1,413.62,0,413.62
T101509,2024-08-25,C5966,P1033,S102,1,291.8,0,291.8
T101510,2024-10-16,C5662,P1027,S103,1,91.55,0,91.55
T101511,2024-04-28,C6290,P1072,S111,2,259.15,0,518.3
T101512,2024-08-01,C5278,P1024,S110,1,16.74,0,16.74
T101513,2024-06-07,C5377,P1000,S104,5,28.57,0,142.85
T101514,2024-04-14,C5293,P1052,S110,2,8.16,0,16.32
T101515,2024-07-16,C6712,P1058,S105,1,3.34,0,3.34
T101516,2024-07-14,C5653,P1087,S108,2,21.95,0,43.9
T101517,2024-12-24,C6500,P1061,S109,2,163.04,0,326.08
T101518,2024-05-19,C5774,P1019,S107,1,157.28,0,157.28
T101519,2024-12-20,C5180,P1084,S110,2,151.16,0,302.32
T101520,2024-12-17,C6629,P1046,S109,2,5.08,0,10.16
T101521,2024-05-17,C5048,P1043,S102,1,26.88,0,26.88
T101522,2024-12-04,C6286,P1041,S106,1,163.54,0,163.54
T101523,2024-06-15,C5779,P1010,S109,1,18.18,0,18.18
T101524,2024-10-29,C6556,P1050,S102,1,36.72,0,36.72
T101525,2024-05-05,C5383,P1046,S108,1,5.08,0,5.08
T101526,2024-12-27,C6459,P1002,S102,2,191.81,0,383.62
T101527,2024-04-28,C6431,P1007,S110,2,250.56,0,501.12
T101528,2024-01-21,C5819,P1025,S109,1,31.62,1,28.46
T101529,2024-12-05,C5942,P1036,S103,2,93.47,0,186.94
T101530,2024-09-05,C6557,P1031,S102,1,52.15,0,52.15
T101531,2024-10-07,C5412,P1007,S110,1,250.56,0,250.56
T101532,2024-12-15,C6632,P1012,S101,1,190.29,0,190.29
T101533,2024-02-29,C5675,P1000,S110,1,28.57,0,28.57
T101534,2024-12-02,C6631,P1011,S108,1,276.92,0,276.92
T101535,2024-01-28,C6641,P1065,S111,1,568.2,0,568.2
T101536,2024-06-19,C5246,P1013,S105,1,83.23,0,83.23
T101537,2024-05-20,C5158,P1095,S101,2,346.02,0,692.04
T101538,2024-09-04,C5690,P1035,S104,1,216.25,0,216.25
T101539,2024-03-30,C6713,P1009,S106,1,118.85,0,118.85
T101540,2024-03-19,C5925,P1013,S106,1,83.23,0,83.23
T101541,2024-03-24,C6458,P1061,S112,2,163.04,0,326.08
T101542,2024-01-31,C5523,P1094,S111,1,287.69,0,287.69
T101543,2024-12-11,C6086,P1077,S111,2,53.8,0,107.6
T101544,2024-10-20,C6428,P1077,S106,2,53.8,0,107.6
T101545,2024-11-05,C6902,P1046,S102,1,5.08,0,5.08
T101546,2024-03-18,C5324,P1087,S106,2,21.95,0,43.9
T101547,2024-05-12,C5710,P1021,S106,1,33.42,0,33.42
T101548,2024-11-11,C6602,P1044,S106,1,33.2,0,33.2
T101549,2024-03-15,C5203,P1025,S102,1,31.62,0,31.62
T101550,2024-03-15,C5388,P1078,S102,1,102.27,0,102.27
T101551,2024-12-16,C6961,P1096,S102,2,234.47,0,468.94
T101552,2024-12-28,C6445,P1029,S109,4,32.02,0,128.08
T101553,2024-07-31,C6049,P1082,S102,1,15.76,0,15.76
T101554,2024-10-07,C5681,P1092,S104,2,175.96,1,316.73
T101555,2024-06-30,C6500,P1084,S111,1,151.16,0,151.16
T101556,2024-03-04,C5710,P1008,S101,1,29.24,0,29.24
T101557,2024-04-15,C6370,P1089,S105,3,28.27,1,76.33
T101558,2024-05-05,C6088,P1063,S112,1,1.48,0,1.48
T101559,2024-05-05,C5313,P1016,S109,2,61.7,0,123.4
T101560,2024-07-28,C6963,P1069,S111,1,196.61,0,196.61
T101561,2024-10-04,C6330,P1060,S111,2,29.52,0,59.04
T101562,2024-02-26,C6940,P1085,S112,1,321.0,0,321.0
T101563,2024-03-27,C5388,P1065,S101,1,568.2,0,568.2
T101564,2024-04-27,C5290,P1065,S104,1,568.2,0,568.2
T101565,2024-12-19,C6771,P1065,S112,1,568.2,0,568.2
T101566,2024-04-10,C5314,P1041,S107,1,163.54,0,163.54
T101567,2024-05-17,C5391,P1037,S102,2,285.77,0,571.54
T101568,2024-05-08,C5968,P1095,S101,2,346.02,0,692.04
T101569,2024-09-25,C6254,P1072,S109,1,259.15,0,259.15
T101570,2024-07-05,C6752,P1051,S107,2,11.55,0,23.1
T101571,2024-05-12,C5479,P1061,S107,1,163.04,0,163.04
T101572,2024-09-11,C5268,P1062,S110,1,258.92,0,258.92
T101573,2024-01-15,C5846,P1009,S104,1,118.85,0,118.85
T101574,2024-02-28,C5815,P1042,S112,1,71.2,0,71.2
T101575,2024-03-21,C6814,P1087,S101,1,21.95,0,21.95
T101576,2024-07-24,C6113,P1081,S105,4,268.18,0,1072.72
T101577,2024-06-19,C5680,P1026,S102,2,199.04,0,398.08
T101578,2024-04-19,C5216,P1058,S109,1,3.34,0,3.34
T101579,2024-07-10,C6268,P1073,S106,2,344.68,0,689.36
T101580,2024-11-12,C6984,P1023,S112,2,180.16,0,360.32
T101581,2024-02-06,C6022,P1019,S111,1,157.28,0,157.28
T101582,2024-03-06,C5808,P1032,S102,1,133.65,0,133.65
T101583,2024-09-01,C6898,P1044,S102,5,33.2,0,166.0
T101584,2024-07-02,C5382,P1089,S109,2,28.27,1,50.89
T101585,2024-06-07,C6750,P1048,S101,1,413.62,0,413.62
T101586,2024-02-17,C5417,P1066,S109,2,169.16,0,338.32
T101587,2024-08-02,C5421,P1006,S103,2,6.02,0,12.04
T101588,2024-01-31,C5312,P1018,S110,2,117.86,0,235.72
T101589,2024-06-10,C6258,P1058,S109,1,3.34,0,3.34
T101590,2024-01-12,C5526,P1082,S109,1,15.76,0,15.76
T101591,2024-12-12,C5091,P1077,S102,1,53.8,0,53.8
T101592,2024-09-01,C5298,P1039,S105,2,93.18,0,186.36
T101593,2024-12-09,C6149,P1032,S111,2,133.65,0,267.3
T101594,2024-06-12,C6997,P1019,S101,1,157.28,1,141.55
T101595,2024-11-04,C6738,P1035,S103,1,216.25,0,216.25
T101596,2024-08-14,C6339,P1066,S111,1,169.16,0,169.16
T101597,2024-05-01,C5961,P1066,S112,1,169.16,0,169.16
T101598,2024-06-10,C6493,P1055,S106,1,2.49,0,2.49
T101599,2024-09-21,C6382,P1080,S112,2,420.42,0,840.84
T101600,2024-04-12,C6566,P1081,S110,1,268.18,0,268.18
T101601,2024-08-06,C5437,P1081,S105,1,268.18,0,268.18
T101602,2024-11-01,C6916,P1032,S102,1,133.65,0,133.65
T101603,2024-12-18,C5528,P1018,S107,2,117.86,0,235.72
T101604,2024-02-01,C5585,P1054,S111,1,250.09,0,250.09
T101605,2024-08-11,C6882,P1054,S106,2,250.09,1,450.16
T101606,2024-10-15,C5086,P1050,S112,1,36.72,0,36.72
T101607,2024-05-12,C5454,P1045,S108,1,20.96,0,20.96
T101608,2024-05-30,C5297,P1068,S110,1,105.89,0,105.89
T101609,2024-06-15,C5036,P1081,S105,2,268.18,0,536.36
T101610,2024-11-14,C5714,P1069,S110,2,196.61,0,393.22
T101611,2024-08-19,C5820,P1037,S102,1,285.77,0,285.77
T101612,2024-03-21,C6596,P1068,S108,2,105.89,0,211.78
T101613,2024-11-04,C6992,P1084,S108,1,151.16,0,151.16
T101614,2024-12-26,C6933,P1025,S105,2,31.62,1,56.92
T101615,2024-11-07,C6659,P1090,S107,1,266.21,0,266.21
T101616,2024-02-20,C5153,P1072,S102,1,259.15,0,259.15
T101617,2024-08-02,C5880,P1053,S110,1,130.84,0,130.84
T101618,2024-10-18,C6479,P1010,S101,1,18.18,0,18.18
T101619,2024-09-20,C6165,P1014,S108,1,140.0,0,140.0
T101620,2024-07-09,C6435,P1073,S106,2,344.68,0,689.36
T101621,2024-01-16,C6473,P1037,S102,1,285.77,0,285.77
T101622,2024-05-31,C6615,P1064,S103,1,149.24,0,149.24
T101623,2024-10-19,C5015,P1039,S110,2,93.18,0,186.36
T101624,2024-11-21,C6769,P1041,S101,1,163.54,0,163.54
T101625,2024-05-01,C5181,P1066,S111,1,169.16,0,169.16
T101626,2024-09-28,C5005,P1011,S107,1,276.92,0,276.92
T101627,2024-09-16,C6393,P1087,S106,1,21.95,0,21.95
T101628,2024-07-10,C5526,P1023,S112,2,180.16,1,324.29
T101629,2024-02-22,C6092,P1079,S101,1,75.04,0,75.04
T101630,2024-10-24,C6522,P1073,S103,2,344.68,0,689.36
T101631,2024-08-15,C5811,P1067,S110,3,135.11,1,364.8
T101632,2024-02-03,C6143,P1088,S105,4,310.89,0,1243.56
T101633,2024-07-14,C5252,P1010,S112,1,18.18,0,18.18
T101634,2024-12-26,C6216,P1066,S111,2,169.16,0,338.32
T101635,2024-12-29,C5878,P1099,S106,3,152.47,0,457.41
T101636,2024-07-20,C6808,P1020,S108,1,139.37,0,139.37
T101637,2024-03-08,C6558,P1000,S112,1,28.57,0,28.57
T101638,2024-02-01,C5835,P1054,S107,2,250.09,1,450.16
T101639,2024-08-04,C6733,P1009,S110,2,118.85,0,237.7
T101640,2024-08-26,C6990,P1046,S112,1,5.08,0,5.08
T101641,2024-03-31,C5942,P1060,S103,3,29.52,0,88.56
T101642,2024-08-06,C6144,P1044,S109,1,33.2,0,33.2
T101643,2024-10-03,C6510,P1041,S106,1,163.54,0,163.54
T101644,2024-04-21,C6994,P1031,S103,2,52.15,0,104.3
T101645,2024-01-27,C6352,P1092,S102,2,175.96,1,316.73
T101646,2024-05-14,C5613,P1093,S110,1,9.54,0,9.54
T101647,2024-09-21,C6079,P1071,S109,1,17.19,0,17.19
T101648,2024-11-16,C6052,P1025,S101,1,31.62,1,28.46
T101649,2024-03-07,C6467,P1008,S112,1,29.24,0,29.24
T101650,2024-02-14,C5283,P1057,S104,2,151.94,1,273.49
T101651,2024-04-20,C5271,P1006,S107,1,6.02,0,6.02
T101652,2024-05-18,C5405,P1056,S111,1,525.76,0,525.76
T101653,2024-08-18,C5108,P1037,S103,2,285.77,0,571.54
T101654,2024-02-04,C5979,P1075,S108,1,27.06,0,27.06
T101655,2024-11-29,C6789,P1034,S112,2,172.77,0,345.54
T101656,2024-04-05,C5012,P1008,S108,1,29.24,0,29.24
T101657,2024-04-02,C6108,P1066,S104,1,169.16,0,169.16
T101658,2024-11-03,C6344,P1054,S102,1,250.09,0,250.09
T101659,2024-10-21,C5396,P1092,S105,1,175.96,1,158.36
T101660,2024-09-05,C6320,P1035,S106,1,216.25,0,216.25
T101661,2024-10-09,C5084,P1066,S105,2,169.16,0,338.32
T101662,2024-08-28,C5422,P1079,S104,1,75.04,0,75.04
T101663,2024-11-05,C6404,P1092,S105,1,175.96,0,175.96
T101664,2024-10-27,C6675,P1049,S111,3,74.15,0,222.45
T101665,2024-09-02,C5513,P1080,S107,1,420.42,0,420.42
T101666,2024-07-03,C6436,P1020,S105,2,139.37,0,278.74
T101667,2024-08-19,C6517,P1049,S109,2,74.15,1,133.47
T101668,2024-12-28,C6782,P1071,S106,1,17.19,1,15.47
T101669,2024-12-07,C6293,P1052,S103,1,8.16,0,8.16
T101670,2024-10-29,C6629,P1061,S106,2,163.04,0,326.08
T101671,2024-05-10,C6874,P1094,S107,1,287.69,0,287.69
T101672,2024-01-08,C5087,P1018,S112,1,117.86,0,117.86
T101673,2024-01-16,C5397,P1034,S105,2,172.77,0,345.54
T101674,2024-04-22,C6253,P1083,S107,1,40.38,1,36.34
T101675,2024-03-09,C5542,P1063,S111,1,1.48,0,1.48
T101676,2024-08-06,C6355,P1082,S101,2,15.76,0,31.52
T101677,2024-01-09,C6758,P1003,S108,1,22.93,1,20.64
T101678,2024-08-03,C5142,P1087,S110,2,21.95,0,43.9
T101679,2024-08-02,C5420,P1064,S101,1,149.24,0,149.24
T101680,2024-11-03,C6037,P1035,S107,2,216.25,0,432.5
T101681,2024-09-17,C5030,P1077,S102,1,53.8,0,53.8
T101682,2024-12-03,C6904,P1042,S109,1,71.2,0,71.2
T101683,2024-10-14,C6937,P1089,S105,1,28.27,1,25.44
T101684,2024-08-21,C6502,P1028,S101,1,311.94,0,311.94
T101685,2024-01-01,C6596,P1000,S106,1,28.57,0,28.57
T101686,2024-09-10,C5409,P1035,S106,1,216.25,0,216.25
T101687,2024-05-25,C5840,P1079,S107,1,75.04,0,75.04
T101688,2024-05-01,C5558,P1042,S111,4,71.2,0,284.8
T101689,2024-03-27,C5974,P1073,S111,1,344.68,0,344.68
T101690,2024-06-27,C5771,P1098,S111,1,176.7,0,176.7
T101691,2024-11-26,C6013,P1028,S107,1,311.94,0,311.94
T101692,2024-10-30,C6796,P1069,S106,1,196.61,0,196.61
T101693,2024-01-30,C5402,P1007,S104,2,250.56,0,501.12
T101694,2024-01-25,C5316,P1050,S111,2,36.72,0,73.44
T101695,2024-02-15,C6093,P1008,S105,1,29.24,0,29.24
T101696,2024-06-04,C5362,P1083,S101,2,40.38,1,72.68
T101697,2024-08-13,C6052,P1063,S101,1,1.48,0,1.48
T101698,2024-10-30,C5537,P1000,S111,1,28.57,0,28.57
T101699,2024-03-04,C5240,P1034,S104,2,172.77,0,345.54
T101700,2024-01-25,C6479,P1072,S112,1,259.15,0,259.15
T101701,2024-08-29,C5387,P1039,S108,1,93.18,1,83.86
T101702,2024-09-21,C5873,P1030,S110,3,10.6,0,31.8
T101703,2024-10-16,C5922,P1083,S105,1,40.38,1,36.34
T101704,2024-11-04,C5932,P1044,S107,1,33.2,0,33.2
T101705,2024-10-08,C5290,P1048,S109,4,413.62,0,1654.48
T101706,2024-08-20,C5347,P1030,S106,1,10.6,0,10.6
T101707,2024-01-05,C6146,P1045,S108,1,20.96,0,20.96
T101708,2024-08-27,C6372,P1032,S104,2,133.65,0,267.3
T101709,2024-01-27,C6211,P1099,S112,2,152.47,0,304.94
T101710,2024-05-18,C6504,P1094,S102,1,287.69,0,287.69
T101711,2024-03-17,C6826,P1028,S107,1,311.94,0,311.94
T101712,2024-09-02,C5501,P1001,S107,1,183.09,0,183.09
T101713,2024-04-02,C5595,P1093,S104,2,9.54,0,19.08
T101714,2024-05-28,C5222,P1056,S112,1,525.76,0,525.76
T101715,2024-10-15,C6602,P1087,S101,1,21.95,0,21.95
T101716,2024-12-25,C5404,P1029,S109,1,32.02,1,28.82
T101717,2024-11-22,C6824,P1016,S103,1,61.7,0,61.7
T101718,2024-08-09,C5820,P1055,S102,2,2.49,0,4.98
T101719,2024-04-28,C5603,P1082,S110,1,15.76,0,15.76
T101720,2024-01-17,C5737,P1049,S104,1,74.15,0,74.15
T101721,2024-06-14,C5399,P1086,S108,1,20.4,0,20.4
T101722,2024-10-22,C5065,P1020,S103,1,139.37,0,139.37
T101723,2024-12-02,C5031,P1044,S101,1,33.2,0,33.2
T101724,2024-12-20,C6129,P1012,S103,2,190.29,1,342.52
T101725,2024-06-20,C5910,P1071,S104,1,17.19,1,15.47
T101726,2024-05-12,C5543,P1075,S110,1,27.06,0,27.06
T101727,2024-06-10,C5254,P1082,S103,2,15.76,0,31.52
T101728,2024-11-17,C5763,P1021,S107,1,33.42,0,33.42
T101729,2024-02-01,C6508,P1091,S106,1,279.21,0,279.21
T101730,2024-02-15,C5417,P1056,S106,2,525.76,0,1051.52
T101731,2024-04-07,C6210,P1087,S110,1,21.95,0,21.95
T101732,2024-10-25,C6373,P1008,S111,1,29.24,0,29.24
T101733,2024-01-30,C5714,P1067,S103,2,135.11,0,270.22
T101734,2024-01-10,C5785,P1033,S102,1,291.8,0,291.8
T101735,2024-05-24,C5482,P1018,S107,2,117.86,0,235.72
T101736,2024-05-18,C6541,P1002,S105,1,191.81,0,191.81
T101737,2024-10-25,C6845,P1098,S103,3,176.7,0,530.1
T101738,2024-06-08,C6420,P1058,S101,2,3.34,0,6.68
T101739,2024-09-28,C6106,P1008,S102,1,29.24,0,29.24
T101740,2024-04-07,C6843,P1045,S110,3,20.96,0,62.88
T101741,2024-03-21,C5221,P1053,S112,1,130.84,0,130.84
T101742,2024-04-13,C5228,P1057,S110,1,151.94,1,136.75
T101743,2024-06-09,C6244,P1034,S105,2,172.77,0,345.54
T101744,2024-08-31,C6729,P1089,S109,2,28.27,1,50.89
T101745,2024-07-23,C6398,P1069,S111,5,196.61,0,983.05
T101746,2024-03-31,C5336,P1091,S109,1,279.21,0,279.21
T101747,2024-09-04,C5382,P1094,S103,1,287.69,0,287.69
T101748,2024-06-27,C5255,P1083,S101,2,40.38,0,80.76
T101749,2024-01-03,C6883,P1006,S112,2,6.02,0,12.04
T101750,2024-03-12,C5189,P1056,S110,1,525.76,0,525.76
T101751,2024-08-30,C5020,P1001,S103,1,183.09,0,183.09
T101752,2024-09-16,C5505,P1068,S101,1,105.89,0,105.89
T101753,2024-04-12,C6066,P1037,S108,2,285.77,0,571.54
T101754,2024-12-19,C5493,P1053,S101,2,130.84,0,261.68
T101755,2024-06-24,C5248,P1037,S109,2,285.77,0,571.54
T101756,2024-07-21,C5863,P1088,S105,1,310.89,0,310.89
T101757,2024-08-20,C5677,P1090,S108,2,266.21,0,532.42
T101758,2024-09-16,C6624,P1019,S111,1,157.28,0,157.28
T101759,2024-07-23,C6366,P1029,S105,1,32.02,0,32.02
T101760,2024-08-29,C5200,P1030,S112,1,10.6,0,10.6
T101761,2024-10-20,C5690,P1057,S106,1,151.94,1,136.75
T101762,2024-03-23,C5270,P1002,S109,2,191.81,0,383.62
T101763,2024-03-07,C5291,P1039,S111,1,93.18,0,93.18
T101764,2024-07-03,C6120,P1064,S111,2,149.24,0,298.48
T101765,2024-06-27,C5287,P1023,S111,1,180.16,1,162.14
T101766,2024-03-28,C6191,P1078,S110,2,102.27,0,204.54
T101767,2024-06-08,C5327,P1051,S109,2,11.55,1,20.79
T101768,2024-12-24,C6313,P1094,S102,1,287.69,0,287.69
T101769,2024-03-18,C6667,P1055,S104,1,2.49,0,2.49
T101770,2024-09-05,C6965,P1089,S107,1,28.27,1,25.44
T101771,2024-01-17,C5953,P1022,S111,2,122.72,0,245.44
T101772,2024-02-02,C5819,P1099,S112,1,152.47,0,152.47
T101773,2024-08-13,C5993,P1011,S104,2,276.92,0,553.84
T101774,2024-08-10,C6622,P1024,S108,1,16.74,0,16.74
T101775,2024-03-06,C6220,P1047,S103,2,17.68,0,35.36
T101776,2024-06-03,C6853,P1058,S112,4,3.34,0,13.36
T101777,2024-11-26,C5041,P1085,S104,1,321.0,0,321.0
T101778,2024-07-26,C6240,P1019,S111,1,157.28,0,157.28
T101779,2024-12-30,C5415,P1006,S105,2,6.02,0,12.04
T101780,2024-04-12,C5339,P1070,S112,1,231.39,0,231.39
T101781,2024-02-11,C5959,P1040,S110,1,282.49,0,282.49
T101782,2024-04-30,C6816,P1071,S108,1,17.19,0,17.19
T101783,2024-10-11,C5255,P1009,S103,1,118.85,0,118.85
T101784,2024-11-24,C5342,P1003,S103,1,22.93,1,20.64
T101785,2024-04-04,C5891,P1090,S107,3,266.21,0,798.63
T101786,2024-01-04,C6440,P1040,S105,1,282.49,1,254.24
T101787,2024-11-15,C5565,P1092,S106,1,175.96,0,175.96
T101788,2024-06-01,C5706,P1041,S104,1,163.54,0,163.54
T101789,2024-03-18,C6139,P1085,S101,2,321.0,0,642.0
T101790,2024-03-20,C5615,P1094,S101,2,287.69,0,575.38
T101791,2024-12-28,C5655,P1045,S110,1,20.96,0,20.96
T101792,2024-08-27,C6466,P1077,S110,2,53.8,0,107.6
T101793,2024-10-13,C6229,P1094,S106,1,287.69,0,287.69
T101794,2024-03-20,C5118,P1001,S104,1,183.09,0,183.09
T101795,2024-07-23,C6448,P1017,S109,2,10.04,0,20.08
T101796,2024-05-20,C6408,P1079,S105,1,75.04,0,75.04
T101797,2024-06-02,C5985,P1035,S107,3,216.25,0,648.75
T101798,2024-05-14,C6858,P1006,S104,1,6.02,0,6.02
T101799,2024-09-16,C5415,P1054,S105,2,250.09,1,450.16
T101800,2024-02-29,C6614,P1048,S101,1,413.62,0,413.62
T101801,2024-05-22,C6840,P1011,S105,1,276.92,0,276.92
T101802,2024-07-04,C5958,P1028,S106,2,311.94,0,623.88
T101803,2024-01-10,C5080,P1098,S107,1,176.7,0,176.7
T101804,2024-07-02,C5861,P1087,S106,1,21.95,0,21.95
T101805,2024-12-23,C6468,P1085,S111,1,321.0,0,321.0
T101806,2024-04-09,C6058,P1095,S103,2,346.02,0,692.04
T101807,2024-05-25,C5775,P1062,S106,2,258.92,0,517.84
T101808,2024-04-12,C6255,P1018,S106,3,117.86,0,353.58
T101809,2024-08-15,C6853,P1062,S107,2,258.92,0,517.84
T101810,2024-01-20,C5909,P1044,S108,1,33.2,0,33.2
